대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,4,B,그래서 이번에 보이스피싱 처벌이 강화된다고 하긴 하더라 ㅇㅇ.,
,,,,,,,,,,,,5,A,좋은 소식이네 ㅋㅋ. 근데 지금 보이스피싱 처벌 수위는 어느정도인데?,
,,,,,,,,,,,,6,B,현재 보이스피싱은 사기죄에 포함이 되기 때문에 10년 이하의 징역 또는 2000만원 이하의 벌금 처벌을 받고 있어.,
,,,,,,,,,,,,7,A,그럼 이번에 강화됐다는 보이스피싱 처벌은 어떤데?,
,,,,,,,,,,,,8,B,"통신사기피해환급법 개정을 통해서 1년 이상의 유기징역과 사기로 얻어낸 금액의 3배 이상, 5배 이하의 벌금을 내야하는 것으로 바뀌었어.",
,,,,,,,,,,,,9,A,사기를 많이 칠수록 벌금도 늘어나겠구만 ㅋㅋ. 또 이번 법 개정으로 바뀐 사항이 있어?,
,,,,,,,,,,,,10,B,"또 송금, 이체가 아닌 피해자에게 직접 현금을 건내 받는 대면편취형 보이스피싱은 전기통신금융사기에 포함이 되지 않았는데 이번 개정으로 포함이 되는 것으로 바뀌었어.",
,,,,,,,,,,,,11,A,그런데 포함이 되면 어떤 점들이 달라지는 거야?,
,,,,,,,,,,,,12,B,원래 대면편취형 보이스피싱은 지급정지나 피해금 환금 같은 구제절차가 힘들었는데 이번 법 개정을 통해서 좀 더 수월한 구제절차가 가능해지게 된거지.,
,,,,,,,,,,,,13,A,와 여태까지 이런 형태의 보이스피싱은 구제절차가 힘들었구나 ㄷㄷ. 처음 알았네.,
,,,,,,,,,,,,14,B,아무튼 이것도 엄연한 보이스피싱 사기인데 바뀌었으니 참 다행이지.,
,,,,,,,,,,,,15,A,오늘 나도 느낀 게 참 많았어. 방심하다간 진짜 큰일나겠구나 싶더라고...앞으로는 항상 더 조심해야겠네 ㅠㅠ.,
,,,,,,,,,,,,16,B,에휴...하루빨리 이런 사기행위들이 근절돼서 더 이상 피해자들이 생기지 않았으면 좋겠다 ㅠ.,
017696,0027,여자,40,0122,남자,40,,,,정치,영아살해 - 유기죄 70년만에 폐지,1,A,영아 살해죄랑 유기죄가 이제 폐지된다면서?,
,,,,,,,,,,,,2,B,"어. 드디어 법이 개정되어서 둘 다 폐지되고 영아살해에 대해서는 일반 살인죄와 존속살해죄 규정이, 영아 유기죄에 대해서도 일반 유기죄와 존속 유기죄의 처벌 규정이 적용된다고 하네.",
,,,,,,,,,,,,3,A,기존에는 영아 살해죄에 대한 처벌이 약했었지?,
,,,,,,,,,,,,4,B,"존속살해죄는 '사형, 무기 또는 7년 이상의 징역'에 처하도록 규정하고 있는데, 영아살해죄는 '10년 이하의 징역'이라고 규정되어 있었지. 이게 말이되냐고?",
,,,,,,,,,,,,5,A,벌이 약하니 죄없는 아이들만 세상 빛도 못보고 떠나보내게 되는거지. ㅠㅠ,
,,,,,,,,,,,,6,B,저런 사건 나올 때마다 고구마야 고구마.,고구마
,,,,,,,,,,,,7,A,이게 형법 제정되고 첨으로 바뀌는거라면서?,
,,,,,,,,,,,,8,B,1953년 형법 제정 이후 무려 70년 만에 법이 개정되는거라고 하네.,
,,,,,,,,,,,,9,A,그러니 법정 최고 형량이 그렇게 낮은거지.,
,,,,,,,,,,,,10,B,"영아도 엄연히 소중한 생명권이 있는 사람인데, 이번에 폐지된건 잘 된일이야.",
,,,,,,,,,,,,11,A,폐지된거 시행은 언제부터 되는거야?,
,,,,,,,,,,,,12,B,형이 가중되는 측면을 고려해서 공포 6개월 후 시행된다고 하넹.,
,,,,,,,,,,,,13,A,그러면 영아 살해죄에 대해서 법정 최고형이 어캐 되는거야?,어캐
,,,,,,,,,,,,14,B,이제는 일반 살인범과 마찬가지로 보니까 최대 사형까지 처벌받게 되는거지.,
,,,,,,,,,,,,15,A,소중한 아이들 뒤늦게라도 지킬 수 있게 되어서 다행이야.,
,,,,,,,,,,,,16,B,응. 처벌조항이라도 강화되면 나쁜 범죄도 줄어들겠지. ㅠㅠ,
039876,0046,여자,30,0115,남자,30,,,,정치,쌍둥이 임신 땐 태아당 100만원씩 지원,1,A,얼마 전에 결혼 한 친구 벌써 임신 함.,
,,,,,,,,,,,,2,B,진짜 빨리 아이 가졌네.,
,,,,,,,,,,,,3,A,ㅇㅇ. 난 내년 쯤에 배우자랑 아이 계획 상의하려고. 쌍둥이 낳고 싶다.ㅋㅋ,
,,,,,,,,,,,,4,B,요새는 쌍둥이도 진짜 넘나 많더라구.,넘나
,,,,,,,,,,,,5,A,그치. 근데 쌍둥이 생기면 의료비 바우처는 얼마나 나와?,
,,,,,,,,,,,,6,B,지금은 쌍둥이 임신하면 140만원을 지원해주고 있어.,
,,,,,,,,,,,,7,A,그러면 3쌍둥이나 4쌍둥이 임신해도 같아?,
,,,,,,,,,,,,8,B,ㅇㅇ. 태아 수에 상관없이 다둥이 임산부는 최대 140만원을 지원받게 돼.,
,,,,,,,,,,,,9,A,너무 적은 듯. 다둥이 임산부 바우처 지원금은 안 늘어남?,
,,,,,,,,,,,,10,B,"이번에 난임, 다둥이 맞춤형 지원대책 브리핑에서 다둥이에 대한 바우처를 태아당 100만원씩 지급하기로 했어.",
,,,,,,,,,,,,11,A,그러면 지원금 상한선은 없어?,
,,,,,,,,,,,,12,B,ㅇㅇ. 쌍둥이면 200만원 3쌍둥이는 300만원 4쌍둥이면 400만원을 지원받게 되는거지.,
,,,,,,,,,,,,13,A,글쿤. 이제라도 바껴서 너무 다행이야.,글쿤
,,,,,,,,,,,,14,B,좀 더 실효성 있게 바뀐 거 같아.,
,,,,,,,,,,,,15,A,또 다른 혜택도 좀 알아 볼래.,
,,,,,,,,,,,,16,B,그래. 잘 보고 또 연락해.,
039055,0023,여자,30,0117,남자,30,,,,정치,하반기 '슈퍼 엘니뇨',1,A,지구가 지금 열라 아픈가보다ㅠㅠ. 이번 하반기에 슈퍼 엘니뇨가 예상된다고하는거 보면ㅠㅠ,열라
,,,,,,,,,,,,2,B,엘니뇨라고? 엘니뇨가 뭥미?ㅋㅋ 들어본거 같기는한데 정확히는 몰라서ㅋㅋ,뭥미
,,,,,,,,,,,,3,A,엘니뇨는 열대 동태평양 해수면 온도가 올라가는 현상이야!,
,,,,,,,,,,,,4,B,엘니뇨가 발생되면 안 좋은 점이라도 있어?,
,,,,,,,,,,,,5,A,당근이지! 이상 기온으로 인해 폭염이 오거나 폭우가 쏟아질 수도 있어ㅠㅠ,당근
,,,,,,,,,,,,6,B,날씨가 극악으로 치닫는거구나ㅠㅠ. 짜짜로 위험한거네ㅠㅠ,짜짜
,,,,,,,,,,,,7,A,그뿐만이 아니라 이상 고온과 가뭄이 계속되면 산불발생 위험도 커진다구ㅠㅠ,
,,,,,,,,,,,,8,B,우리가 예방할 수 있는 방법은 없는거야?,
,,,,,,,,,,,,9,A,예방 방법이라고는 사전준비와 사후복구 준비뿐이야ㅠㅠ. 엘니뇨로 인해 기상이후가 발생되면 비가 많이오거나 가뭄때문에 농작물이 많이 피해보거든ㅠㅠ,
,,,,,,,,,,,,10,B,글쿤ㅠㅠ. 내가 너무 안일하게 생각하고 있었던 거 같아ㅠㅠ. 엘니뇨는 전세계적으로 지금 문제가 많은거지?,글쿤
,,,,,,,,,,,,11,A,호주는 초봄인데도 불구하고 39도 폭염이 오기도 했었대ㅠㅠ. 8년만에 엘니뇨를 공식선언하기도 했고ㅠㅠ,
,,,,,,,,,,,,12,B,그럼 엘니뇨를 해결할 수 있는 방법은 아예 없는거야?,
,,,,,,,,,,,,13,A,현재로서는 엘니뇨를 직접적으로 제어하거나 없애는 방법은 없어ㅠㅠ. 자연현상이길래 인간인 우리가 할 수 있는건 없다고보면 됨ㅠㅠ,
,,,,,,,,,,,,14,B,예방방법 밖에는 없는거구나ㅠㅠ. 이번엔 예방을 철저하게 준비해서 피해를 보는 사람이 없었으면 좋겠다ㅠㅠ,
,,,,,,,,,,,,15,A,맞아ㅠㅠ. 특히나 산불을 조심해야지!,
,,,,,,,,,,,,16,B,에고ㅠㅠ. 한쪽은 물난리가나고 한쪽은 펄펄끓는 불가마가 되고ㅠㅠ. 지구한테 미안하네ㅠㅠ,
003523,0023,여자,30,0115,남자,30,,,,정치,일본의 기업형 임대주택,1,A,요즘에 일본에 주택들이 렬루 좋아 보이는데 왜 그런거임?,렬루
,,,,,,,,,,,,2,B,너 모르는구나? 지금 일본에서 임차인을 끌어들이기 위해 기업형 임대주택이 계속 경쟁하느라 그런 거잖아ㅋㅋ,
,,,,,,,,,,,,3,A,기업형 임대주택이 뭥미?ㅋㅋ 처음 들어보는 단어인데ㅋㅋ,뭥미
,,,,,,,,,,,,4,B,기업형은 나라에서 공급하는 주택이 아닌 민간회사가 주택을 임대하는 걸 말하는거야ㅋㅋ. 물어보지만 말고 좀 찾아봐ㅋㅋ,
,,,,,,,,,,,,5,A,ㅋㅋ 나 댕청해서 그런거 잘 못 찾는단 말이야ㅠㅠ. 너가 알기 쉽게 설명해 주는 게 귀에 쏙쏙 들어와ㅋㅋ,댕청
,,,,,,,,,,,,6,B,아이고 진짜ㅋㅋ. 내가 친구라서 참는다ㅋㅋ,
,,,,,,,,,,,,7,A,내가 나중에 크룽지 하나 사줄게ㅋㅋ. 그런데 사진보니까 주택시설이 완내스일 정도로 좋던데. 그럼 임대료가 높은거 아니야?,완내스;크룽지
,,,,,,,,,,,,8,B,월 임대료는 85만원의 높은 수준이긴한데 호텔급 컨시어지랑 커뮤니티 이용료까지 포함되어 입주자 만족도는 레알 높음ㅋㅋ,레알
,,,,,,,,,,,,9,A,가격이 나한테는 너무 높은데ㅋㅋ. 시설이 그렇게나 좋아?,
,,,,,,,,,,,,10,B,최근 인공지능과 사물인터넷 기술까지 적극 도입해서 서비스 개선 경쟁이 장난아니거든ㅋㅋ. 그럼 말 다했지ㅋㅋ,
,,,,,,,,,,,,11,A,그럼 일본에는 정부와 공공기관이 공급하는 임대주택은 없어?,
,,,,,,,,,,,,12,B,있기는 한데 10%남짓이라서 공급받기 거의 어렵다고 보면 돼ㅋㅋ,
,,,,,,,,,,,,13,A,없어도 너무 없네ㅠㅠ. 그런 기업형 임대주택은 비싼데 찾는 사람이 많이 있어?,
,,,,,,,,,,,,14,B,사전 입주자 설문을 통해서 다양한 부대시설도 구비되어있고 입주자가 직접 공간을 구성할 수도 있어서 생각보다 많이 살고 있대ㅋㅋ,
,,,,,,,,,,,,15,A,그래도 1달에 85만원은 나한테 너무 부담스런 가격임ㅠㅠ. 그냥 사진으로만 만족해야 되겠다ㅋㅋ,
,,,,,,,,,,,,16,B,우리나라에는 행복주택이 잘되어 있잖아ㅋㅋ. 월세도 저렴하니 우리가 더 핵이득이지ㅋㅋ,핵이득
014273,0071,남자,20,0150,여자,20,,,,정치,민주주의,1,A,민주주의가 뭐임?,
,,,,,,,,,,,,2,B,모든 사람이 권리를 갖고 자유롭게 행사하는 정치 방식이야!,
,,,,,,,,,,,,3,A,그래서 민주주의는 어디서 시작됐어?,
,,,,,,,,,,,,4,B,미국의 토마스 제퍼슨이 대통령으로서 민주주의를 주장했어!,
,,,,,,,,,,,,5,A,민주주의는 다양한 의미를 가지고 있지?,
,,,,,,,,,,,,6,B,맞아! 각자의 관점에 따라 다르게 해석되기도 해.,
,,,,,,,,,,,,7,A,그래서 민주주의는 어디에 적용될 수 있어?,
,,,,,,,,,,,,8,B,민주주의는 어떤 국가에서도 적용될 수 있어. 심지어 독재체제에서도 말이야.,
,,,,,,,,,,,,9,A,민주주의는 렬루 위대한 개념이야.,렬루
,,,,,,,,,,,,10,B,맞아! 그래서 많은 사람들이 지키려고 노력하고 있어.,
,,,,,,,,,,,,11,A,민주주의를 기념하는 곳도 많이 있지?,
,,,,,,,,,,,,12,B,그래! 기념관들이 세워져 있어. 그 중에도 제1전시실에는 모자이크 사진이 전시되어 있어.,
,,,,,,,,,,,,13,A,제1전시실에는 무슨 내용이 전시되어 있어?,
,,,,,,,,,,,,14,B,제1전시실에는 우리나라 민주화과정의 작은 사진들이 전시되어 있어.,
,,,,,,,,,,,,15,A,민주화운동에 대한 사진들도 전시되어 있겠구나.,
,,,,,,,,,,,,16,B,맞아! 제2전시실에는 대한민국 민주화운동 당시의 모습이 재현되어 있어.,
039363,0017,남자,20,0150,여자,20,,,,정치,보이스피싱 처벌수위 강화,1,A,최근에 친구 어머님이 보이스피싱 피해를 입으셨대. 진짜 내가 다 속상하더라.,
,,,,,,,,,,,,2,B,아이고 저런. 진짜 남일이 아니구나. 그래도 이제 보이스피싱 범죄의 처벌이 강화된대.,
,,,,,,,,,,,,3,A,레알이야? 잘됐다! 어떤 방식으로 처벌이 강화되는거야?,레알
,,,,,,,,,,,,4,B,1년 이상의 유기징역 또는 범죄수익 3배 이상 5배 이하에 상당하는 벌금을 내는 것으로 바뀌게 될거야.,
,,,,,,,,,,,,5,A,아하. 원래는 그거보다 더 약한 처벌이었나보구나? 어땠어?,
,,,,,,,,,,,,6,B,10년 이하의 징역 또는 2000만원 이하의 벌금이었어! 그거에 비하면 상당히 높아진 상황인거지.,
,,,,,,,,,,,,7,A,그러네. 확실히 더 높아졌구나. 바뀐 법안은 언제부터 시행이 되는거야?,
,,,,,,,,,,,,8,B,11월 17일부터 시작이래. 이제 1달 정도 남았다고 보면 될거야.,
,,,,,,,,,,,,9,A,얼른 시행됐으면 좋겠어! 그나저나 범죄 수익의 3배 이상이라니 벌금도 엄청 올랐네.,
,,,,,,,,,,,,10,B,"맞아! 원래는 사기죄에 포함되어 있어서 조금 약했는데, 통신사기피해환급법을 개정하면서 처벌이 강화된거야.",
,,,,,,,,,,,,11,A,진작에 그랬어야 한다고 생각해. 이번에 주변에서 당한걸 보니까 더 그런 생각이 들어! 또 다른거 추가로 개정되는건 없니?,
,,,,,,,,,,,,12,B,대면편취형 보이스피싱도 처벌 대상에 포함됐어. 원래는 계좌 송금의 경우에만 처벌을 하고 있었거든. 이제 직접 만나서 돈을 주고 받는 경우에도 처벌이 되는거야.,
,,,,,,,,,,,,13,A,더 많은 범죄자를 처벌 할 수 있겠구나. 피해자들을 위한 법안도 개정된 부분이 있어?,
,,,,,,,,,,,,14,B,"이제 돈 지급정지, 피해금 환급 같은 과정들이 가능하게 됐어. 도움을 보는 사람이 늘어날거야.",
,,,,,,,,,,,,15,A,이제 진짜 보이스피싱 범죄가 많이 줄어들겠다. 좋은 일이네.,
,,,,,,,,,,,,16,B,핵공감이야. 무엇보다도 범죄자들이 그런 생각을 하지 않았으면 좋겠어.,핵공감
019814,0035,여자,20,0101,남자,20,,,,정치,수능 공통과목화,1,A,이번에 뉴스 보다가 신기한 정보를 알아냈음. 너 수능이 이제 바뀔 거라는 거 알아?,
,,,,,,,,,,,,2,B,수능이면 고3이 대학교 가려고 치는 시험이잖아. 어떻게 바뀌는 거야?,
,,,,,,,,,,,,3,A,2028학년도 대학 입시부터 문과랑 이과를 구분하지 않고 공통과목으로 시험치는 공통과목화 제도 도입을 검토 중이래.,
,,,,,,,,,,,,4,B,"레알? 문과, 이과가 구별이 없다고? 왜 그런 변화를 주는 거야?",레알
,,,,,,,,,,,,5,A,전문가들이 평가하기로는 킬러문항이나 사교육비 논란이 더욱 거세지고 있어서 그런 거라고 함ㅠㅠ.,
,,,,,,,,,,,,6,B,아... 생각해보니 요즘에는 사교육비 짜짜 장난 아니긴 하지.,짜짜
,,,,,,,,,,,,7,A,ㅇㅈ. 수학이나 영어같은 거는 무적권 과외나 학원을 다녀야 하잖아.,무적권
,,,,,,,,,,,,8,B,맞아. 그러면 이제 수능이 공통과목으로 바뀌면 난이도는 어떻게 되는 거야?,
,,,,,,,,,,,,9,A,아무래도 공통과목을 이수한 학생들은 반드시 알아야 하는 내용으로만 구성돼서 난이도가 많이 낮아질 거 같음.,
,,,,,,,,,,,,10,B,흠... 하긴 출제범위가 많이 한정되긴 하겠다. 근데 그렇게 되면 단점도 분명 생길 텐데... 단점은 뭐야?,
,,,,,,,,,,,,11,A,아무래도 수능의 난이도가 많이 낮아지니까 단순한 학습 능력만 시험하는 자격 시험으로 변질될 가능성이 있지.,
,,,,,,,,,,,,12,B,그렇게 변하게 되면 입시 환경들도 많이 바뀌겠네.,
,,,,,,,,,,,,13,A,그렇지. 원래 수능이나 정책이 바뀌면서 조금씩 입시 스타일도 바뀌었잖아!,
,,,,,,,,,,,,14,B,"매년 사교육이나 평등성 문제가 심각했었는데, 이번 제도는 효과가 좋을 거 같아.",
,,,,,,,,,,,,15,A,그래도 우리가 생각하는 거 말고 다른 문제점이 생길 수도 있어.,
,,,,,,,,,,,,16,B,그건 맞지. 그때가 돼야 제대로 알 수 있을 거 같아. 아무튼 덕분에 좋은 정보 얻었어!,
018498,0064,여자,20,0109,남자,20,,,,정치,전자칠판 도입 단계적으로 확대,1,A,코로나 이후로 교육 분야도 많이 디지털화되는 듯싶음 ㅎㅎ.,
,,,,,,,,,,,,2,B,맞아~. 일단 원격 수업을 진행하면서 태블릿 같은 전자기기의 수업 중 사용이 학생들에게 자연스러운 일상이 되어버렸잖앙 ㅎㅎ.,
,,,,,,,,,,,,3,A,인천사는 초딩 조카가 다니는 학교도 이제 전자칠판으로 바뀐대 ㅋㅋ. 뭐 관련해서 정부 방침이 내려온 건가?,초딩
,,,,,,,,,,,,4,B,ㅇㅇ 도성훈 인천시 교육감이 전자칠판 도입을 단계적으로 확대한다고 하더라.,
,,,,,,,,,,,,5,A,그렇구나. 전자칠판 도입을 확대에 대한 교원들의 의견은 어떰?,
,,,,,,,,,,,,6,B,"인천시 교육청에서 진행한 설문조사에 따르면 교원 3,380명 중 80.3%가 전자칠판 확대 보급 정책에 찬성한다고 했댕.",
,,,,,,,,,,,,7,A,그 정도 찬성했으면 진짜 도입하는 게 맞는 거넹 ㅋㅋ. 찬성의 이유는 뭐였음?,
,,,,,,,,,,,,8,B,"에듀테크 활용하는 수업의 효과가 극대화될 수 있고, 디지털 기반 미래 교육 환경 또한 꾸려질 수 있다고 봐서 찬성했대 ㅎㅎ.",
,,,,,,,,,,,,9,A,맞말이다 ㅋㅋ. 이번 전자칠판 도입에 드는 예산은 얼마라고 함?,맞말
,,,,,,,,,,,,10,B,인천시 교육청에서 얘기한 걸로는 예산 154억 원을 추경안에 반영할 계획이라고 함 ㅎㅎ.,
,,,,,,,,,,,,11,A,오오 그럼 고등학교부터 설치 시작되는 거야? 어디부터 진행한다고 함?,
,,,,,,,,,,,,12,B,"ㄴㄴ 도성훈 교육감 말로는 유치원, 특수학교, 원도심이나 도서 지역 학교같이 전자칠판의 효용성이 더 큰 곳부터 설치 시작 예정이래.",
,,,,,,,,,,,,13,A,그렇군! 그럼 올해 안으로 전자칠판 설치가 마무리되려나?,
,,,,,,,,,,,,14,B,아니 ㅎㅎ. 현장 요구를 반영해서 앞으로 3년간 전자칠판을 보급할 예정이라고 함 ㅎㅎ.,
,,,,,,,,,,,,15,A,그렇구낭. 꼭 전자칠판이 필요했던 곳에 빨리 설치 됐으면 좋겠다~.,
,,,,,,,,,,,,16,B,그러게 ㅎㅎ. 빨리 도입돼서 아이들이 더 좋은 환경에서 교육받을 수 있길 ㅎㅎ.,
055453,0074,여자,20,0107,남자,20,,,,정치,장애인 비하 발언,1,A,장애인 비하 발언이 너무 심각해.,
,,,,,,,,,,,,2,B,ㅇㅋㅇㅋ 렬루다가 문제야. 왜 그렇게 많은지 모르겠어.,렬루
,,,,,,,,,,,,3,A,야당이 여당에 비해 3배나 많았다고 해.,
,,,,,,,,,,,,4,B,짜짜? 그렇게 많이 나왔다니까. 너무 화나.,짜짜
,,,,,,,,,,,,5,A,그리고 정치인들이 가장 많이 사용한 장애 유형은 시각장애래.,
,,,,,,,,,,,,6,B,시각장애가 가장 많이 나왔다니까. 이건 왜 그런 걸까?,
,,,,,,,,,,,,7,A,아마 시각장애인들이 가장 많이 어려움을 겪는 걸까봐.,
,,,,,,,,,,,,8,B,글쿠나. 그럼 정치인들은 왜 그렇게 비하 발언을 하는 걸까?,글쿠나
,,,,,,,,,,,,9,A,아마 그들은 장애인을 차별적 존재로 보기 때문일지도.,
,,,,,,,,,,,,10,B,글쿠나. 근데 정치인들은 사과도 안하고 해명도 안하더라.,글쿠나
,,,,,,,,,,,,11,A,그래. 그러니까 매우 위험하다고 말한 거야.,
,,,,,,,,,,,,12,B,정치인들은 우리 사회에서 장애인을 배제하려고 하는 거야?,
,,,,,,,,,,,,13,A,그렇다고 생각해. 그래서 우리가 용기를 가져야 해.,
,,,,,,,,,,,,14,B,맞아. 우리도 장애인과 정상인이 다르지 않다고 말해야 해.,
,,,,,,,,,,,,15,A,그래. 우리가 바꿔야 할 것 같아.,
,,,,,,,,,,,,16,B,그래. 같이 노력해보자.,
104608,0066,여자,20,0106,남자,20,,,,정치,미국 역대 최고 노숙자 증가,1,A,미국에서 노숙인 수가 빠르게 증가하고 있대,
,,,,,,,,,,,,2,B,머선129. 노숙자 수가 얼마나 증가했는데?,머선129
,,,,,,,,,,,,3,A,미국의 노숙자 수가 지난해에 비해 11% 증가했대,
,,,,,,,,,,,,4,B,소오름. 미국 대도시에서 가장 큰 폭으로 노숙인 수가 증가한 곳은 어디야?,소오름
,,,,,,,,,,,,5,A,미국 중부 콜로라도주 덴버야,
,,,,,,,,,,,,6,B,덴버에서 노숙자 수가 얼마나 늘어났길래?,
,,,,,,,,,,,,7,A,덴버지역의 경우 올해 노숙자 수가 32% 늘어났어,
,,,,,,,,,,,,8,B,근데 미국 노숙자가 왜 급증했지?,
,,,,,,,,,,,,9,A,"팬데믹 기간엔 각종 지원금이 지급됐고, 세입자 퇴거제한 조치가 도입됐지만, 현재는 이 같은 보호조치가 사라져서 노숙자가 증가했대",
,,,,,,,,,,,,10,B,정말 안타까워. 하루빨리 상황이 나아져야 할텐데,
,,,,,,,,,,,,11,A,그러게 말이야. 마음이 안 좋아.,
,,,,,,,,,,,,12,B,날씨가 더 추워지기 전에 방안이 나왔으면 좋겠다,
,,,,,,,,,,,,13,A,집 없이 겨울을 나는 건 생각도 하기 싫다,
,,,,,,,,,,,,14,B,응. 우리 계속 노숙자에 대해 관심을 가지자구!,
,,,,,,,,,,,,15,A,그래야지. 나중에 새로운 정보 나오면 공유할게,
,,,,,,,,,,,,16,B,응. 나도 찾아보고 정보 공유할게,
040247,0047,여자,30,0112,남자,30,,,,정치,미세플라스틱 특별법,1,A,나 이번에 세제 대용량 삼.,
,,,,,,,,,,,,2,B,나도 사야하는데. ㅜ 마트 가기 귀찮다.,
,,,,,,,,,,,,3,A,근데 사고 보니까 미세 플라스틱 너무 많더라.ㅜ,
,,,,,,,,,,,,4,B,맞아. 요즘 진짜 심각하던데.,
,,,,,,,,,,,,5,A,근데 세탁하면서 얼마나 많은 미세 플라스틱이 발생 하는 거?,
,,,,,,,,,,,,6,B,세탁하면서 나오는 미세플라스틱이 전체의 35%나 차지 한대.,
,,,,,,,,,,,,7,A,우리나라에는 관련 법 없어?,
,,,,,,,,,,,,8,B,ㅇㅇ. 아직 현행법상에서는 미세 플라스틱을 제재할 수 있는게 없어.,
,,,,,,,,,,,,9,A,법 새로 만들어야하는 거 아냐?,
,,,,,,,,,,,,10,B,그래도 다행히 환경의 날에 미세플라스틱 특별법을 발의 했어.,
,,,,,,,,,,,,11,A,거기엔 세탁관련 미세플라스틱 내용도 담겨 있어?,
,,,,,,,,,,,,12,B,ㅇㅇ. 법이 통과되면 세탁기에 미세플라스틱 거름망을 설치 해야해.,
,,,,,,,,,,,,13,A,넘나 다행이다. 꼭 통과 되길. ㅠㅠ,넘나
,,,,,,,,,,,,14,B,그니까. 바다 환경이 짜짜 심각하다고.,짜짜
,,,,,,,,,,,,15,A,나도 앞으론 친환경 세제만 사야지.,
,,,,,,,,,,,,16,B,그래. 우리가 노력할 수 있는건 하자궁.,
102238,0023,여자,30,0114,남자,30,,,,정치,미세플라스틱 특별법,1,A,프랑스는 2025년 1월부터 자국내에서 출시되는 세탁기에 필터를 부착하도록 확정이 났네,
,,,,,,,,,,,,2,B,엥?ㅋㅋ 그게 뭔솔이야ㅋㅋ. 세탁기에 필터를 왜 붙여?,뭔솔
,,,,,,,,,,,,3,A,현재 미세플라스틱 발생량의 35%는 세탁 과정에서 배출되는것으로 알려졌거든,
,,,,,,,,,,,,4,B,레알로? 그럼 우리나라에도 해야되는거 아님?,레알
,,,,,,,,,,,,5,A,우리나라도 이번에 미세플라스틱의 오염을 강력하게 규제하는 법안이 국회에서 발의가 되긴 했어!,
,,,,,,,,,,,,6,B,그럼 곧 있으면 우리나라도 실행하지 않을까?,
,,,,,,,,,,,,7,A,본격적으로 시행되는 날짜는 국회 통과후 1년후에나 시행 가능할거야ㅠㅠ,
,,,,,,,,,,,,8,B,글쿤ㅠㅠ. 그런데 미세플라스틱은 어케 발생되는거야?,글쿤;어케
,,,,,,,,,,,,9,A,우리가 무심코 내버린 플라스틱 쓰레기가 잘게 부서지면서 만들어지는거임ㅠㅠ,
,,,,,,,,,,,,10,B,하긴 요즘 일회용 커피컵만 보더라도 길거리에 겁내 버려져있더라ㅠㅠ,
,,,,,,,,,,,,11,A,미세플라스틱이 안생기게 할려면 최대한 일회용 플라스틱 사용을 줄여야함ㅠㅠ,
,,,,,,,,,,,,12,B,미세플라스틱이 법으로 만들만큼 심각한 환경오염을 초래할줄 몰랐어ㅠㅠ,
,,,,,,,,,,,,13,A,환경뿐만 아니라 사람에게도 좋지 않다구ㅠㅠ,
,,,,,,,,,,,,14,B,짜짜로?ㅠㅠ 어떻게 안 좋은건데?ㅠㅠ,짜짜
,,,,,,,,,,,,15,A,호흡기를 통해 체내에 쌓이게되면 여러가지 질병을 만들어낼 수 있어ㅠㅠ,
,,,,,,,,,,,,16,B,진짜로 경각심을 가지고 플라스틱 사용을 줄여나가야겠다ㅠㅠ,
071323,0013,여자,30,0113,남자,30,,,,정치,언론중재법,1,A,언론중재법 개정안에 대해 어떻게 생각해?,
,,,,,,,,,,,,2,B,반민주적 악법이라고 생각해! 언론의 자유를 억압하는 거 아니야?,
,,,,,,,,,,,,3,A,맞아 언론의 비판과 의혹을 봉쇄하려는 시도인 것 같아,
,,,,,,,,,,,,4,B,민주주의에 반하는 행위라고 생각해!,
,,,,,,,,,,,,5,A,언론 중재법 개정안은 허위 보도를 막기 위한 것이라고 하는데,
,,,,,,,,,,,,6,B,"피해액의 5배까지 배상하고 손해배상 하한액도 설정한다는데, 과잉입법 아니야?",
,,,,,,,,,,,,7,A,마좌 원칙을 훼손하고 있다고 생각해,마좌
,,,,,,,,,,,,8,B,언론의 자유를 지키기 위해 저지해야 해!,
,,,,,,,,,,,,9,A,한국기자협회와 한국신문방송편집인협회도 반대 성명을 채택했어,
,,,,,,,,,,,,10,B,"언론 5단체가 모두 반대한다면, 언론중재법 개정안을 중단시킬 수 있을까?",
,,,,,,,,,,,,11,A,"어려울 것 같아, 근데 계속해서 반대 목소리를 내야 해!",
,,,,,,,,,,,,12,B,맞아 우리도 언론의 자유를 위해 힘을 합쳐야 해!,
,,,,,,,,,,,,13,A,언론중재법 개정안에 대한 시민들의 의견도 중요하다고 생각해,
,,,,,,,,,,,,14,B,시민들의 의견을 수렴해서 더 나은 법안을 만들어야 해!,
,,,,,,,,,,,,15,A,정치인들도 시민들의 목소리를 들어야 해!,
,,,,,,,,,,,,16,B,정치인들이 시민들의 의견을 무시하면 안 돼!,
102797,0047,여자,30,0117,남자,30,,,,정치,사우디 - '네옴시티' 건설,1,A,오늘 진짜 날 좋아.,
,,,,,,,,,,,,2,B,난 일 겁내 하는 중이야.,겁내
,,,,,,,,,,,,3,A,열일하고 진짜 멋있네. ㅋㅋ 사업 커지겠다.,열일
