대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,2,B,픽스팬? 뭐야 그거?,
,,,,,,,,,,,,3,A,주방에서 사용하는 강력한 프라이팬이야. 내마모성이 대단내!,
,,,,,,,,,,,,4,B,와우내 그러면 요리할 때 편하겠다. 어디서 파는 거야?,와우내
,,,,,,,,,,,,5,A,신일산업에서 판매하고 있어. 직화불판도 있어서 구이 요리도 재현할 수 있어!,
,,,,,,,,,,,,6,B,짜짜? 그러면 집에 하나 사야겠다. 다른 주방용품도 있어?,짜짜
,,,,,,,,,,,,7,A,그러면 직화불판도 사야지! 그리고 신선도를 높여주는 진공 밀폐용기도 있어.,
,,,,,,,,,,,,8,B,진공 밀폐용기는 어떤 거야? 신선도를 어떻게 높여주는 거지?,
,,,,,,,,,,,,9,A,음식을 진공으로 보관하면 신선도를 오래 유지할 수 있어. 푸시푸시라는 제품이야.,
,,,,,,,,,,,,10,B,푸시푸시? 이름도 재미있네. 그러면 이 세 가지 제품으로 주방 트렌드를 이끌어주는 거구나.,
,,,,,,,,,,,,11,A,맞아! 신일산업은 주부들의 쿠킹타임을 쉽고 효율적으로 만들어주는 기업이야.,
,,,,,,,,,,,,12,B,렬루다가 좋은 제품들이네. 다른 종합가전 기업들도 이런 신개념 주방용품을 출시하려나?,렬루
,,,,,,,,,,,,13,A,아마도 그럴 거야. 경쟁이 치열하니까 다른 기업들도 따라할 거야.,
,,,,,,,,,,,,14,B,글쿠나. 그러면 우린 신일산업의 제품들로 요리를 즐기면서 트렌드를 이끌어보자!,글쿠나
,,,,,,,,,,,,15,A,그래! 픽스팬으로 맛있는 음식을 만들고 직화불판으로 구이 요리도 해보자!,
,,,,,,,,,,,,16,B,음식을 신선하게 보관하면서 푸시푸시로 편리하게 사용해보자!,
033125,0085,여자,20,0108,남자,20,,,,문화 생활 및 여가,"정효준 작가, 자기계발 도서",1,A,헬롱!,
,,,,,,,,,,,,2,B,안녕하세요! 뭐하고 있어요?,
,,,,,,,,,,,,3,A,지금 정효준 작가의 책을 읽고 있어.,
,,,,,,,,,,,,4,B,정효준 작가? 그 사람의 자기계발 도서인가요?,
,,,,,,,,,,,,5,A,"응, 맞아! 나는 내 인생의 선장이다라는 책이야.",
,,,,,,,,,,,,6,B,그 책은 어떤 내용이야? 좋은 책인가요?,
,,,,,,,,,,,,7,A,읽어보니까 렬루 굿굿! 작가가 자신의 경험을 토대로 실천적인 조언을 해줘.,렬루
,,,,,,,,,,,,8,B,짜짜? 그러면 나도 한 번 읽어봐야겠다.,짜짜
,,,,,,,,,,,,9,A,레알루다가 추천해! 나도 책을 읽으면서 많은 위안을 얻었어.,레알
,,,,,,,,,,,,10,B,글쿠나. 그 책은 어디서 구할 수 있어?,글쿠나
,,,,,,,,,,,,11,A,인터넷 서점에서 종이책과 전자책으로 구매할 수 있어.,
,,,,,,,,,,,,12,B,종이책과 전자책 둘 다 구매할 수 있는 건 좋네!,
,,,,,,,,,,,,13,A,"맞아! 그리고 작가가 북토크를 진행한다는데, 관심 있으면 참여해봐.",
,,,,,,,,,,,,14,B,북토크에 참여하면 더 많은 이야기를 들을 수 있겠다.,
,,,,,,,,,,,,15,A,그렇지! 자세한 일정은 작가의 홈페이지에서 확인할 수 있어.,
,,,,,,,,,,,,16,B,고마워! 정효준 작가의 책을 읽어봐야겠다.,
178853,0000,남자,10,0001,여자,20,,,,문화 생활 및 여가,술,1,A,와 술에 대한 이야기 하자,와
,,,,,,,,,,,,2,B,술은 짜짜 많이 소비되었던 것 같아,짜짜
,,,,,,,,,,,,3,A,"응, 조선시대에는 술이 유행이었지",
,,,,,,,,,,,,4,B,"그런가봐, 주막 앞에 걸린 주등이 대궐 지척까지 퍼져 있었다더라",
,,,,,,,,,,,,5,A,그래서 돈벌이도 좋았던 거지,
,,,,,,,,,,,,6,B,맞아 많은 사람들이 술집에 매달렸다고 하더라,
,,,,,,,,,,,,7,A,그런데 술 소비가 과도해서 쌀값도 올랐다더라고,
,,,,,,,,,,,,8,B,심지어 맥주나 다른 술들도 유통되지 않았던 시대였는데,
,,,,,,,,,,,,9,A,"그렇다고, 막걸리를 마시는 사람들은 많았었나 봐",
,,,,,,,,,,,,10,B,마좌 1915년에는 막걸리를 마시는 사람이 엄청 많았다더라,마좌
,,,,,,,,,,,,11,A,그런데 막걸리를 만드는 사람은 얼마나 되었을까?,
,,,,,,,,,,,,12,B,"31만 명이나 되더라, 엄청난 수였지",
,,,,,,,,,,,,13,A,그러면 당시 인구 대비 술을 만드는 사람의 비율은 얼마나 되지?,
,,,,,,,,,,,,14,B,1.8% 정도라고 계산이 나왔어,
,,,,,,,,,,,,15,A,성인을 기준으로 한다면 더 많이 만들었을텐데,
,,,,,,,,,,,,16,B,"그렇겠지, 술은 그렇게 중요한 문화였던 것 같아",
035159,0086,여자,30,0115,남자,30,,,,문화 생활 및 여가,한국민속예술제,1,A,한국민속예술제 디지털 아카이브 ‘민속곳간’을 알아?,
,,,,,,,,,,,,2,B,"응, 들어봤어. 민속곳간에서 뭐 볼 수 있어?",
,,,,,,,,,,,,3,A,"민속곳간에는 63회까지의 역대 대회 정보와 참가종목, 1700여 개의 참가종목 정보, 2만여 개의 사진, 문서, 영상자료가 있어!",
,,,,,,,,,,,,4,B,와 그렇게 많은 자료들이 있구나. 한번 들어가봐야겠다!,
,,,,,,,,,,,,5,A,"응, 민속곳간은 한국민속예술제의 역사와 전승을 알기에 좋은 자료들이야.",
,,,,,,,,,,,,6,B,한국민속예술제는 민속예술을 보존하고 전승하기 위해 열리는 행사인 거지?,
,,,,,,,,,,,,7,A,맞아 전국의 대표 민속예술이 참가해 경연을 벌이는 축제야. 유네스코 인류무형문화유산과 국가무형문화재 등의 선정에도 기여했어.,
,,,,,,,,,,,,8,B,"글쿠나, 한국민속예술제는 레알 중요한 행사인 것 같아.",레알;글쿠나
,,,,,,,,,,,,9,A,맞아 그래서 민속곳간을 통해 더 많은 사람들이 한국민속예술에 접근할 수 있게 됐어.,
,,,,,,,,,,,,10,B,민속곳간은 언제부터 볼 수 있어?,
,,,,,,,,,,,,11,A,민속곳간은 12월 23일부터 누리집에서 볼 수 있어. 한번 확인해봐!,
,,,,,,,,,,,,12,B,ㅇㅋ 꼭 확인해볼게!,
,,,,,,,,,,,,13,A,그리고 2023년에는 제64회 한국민속예술제도 개최된대!,
,,,,,,,,,,,,14,B,짜짜? 어디에서 개최되는 거야?,짜짜
,,,,,,,,,,,,15,A,전라남도 영광군에서 개최될 거야. 행사 관련 상세 정보는 전통공연예술진흥재단 누리집에서 확인할 수 있어.,
,,,,,,,,,,,,16,B,"오, 그러면 나도 참가해봐야겠다!",
034264,0086,여자,30,0117,남자,30,,,,문화 생활 및 여가,정춘식 시집 ‘왕방산 치과의사’,1,A,헬롱! 최근에 어떤 책 읽었어?,
,,,,,,,,,,,,2,B,읽은 책 중에 '정춘식 시집 ‘왕방산 치과의사’'라는 책이 있는데 짜짜 좋더라!,짜짜
,,,,,,,,,,,,3,A,ㄹㅇ? 어떤 내용이야?,
,,,,,,,,,,,,4,B,이 책은 정춘식 시인의 시집이야. 그 사람의 삶과 자연을 관찰하며 느낀 이야기들이 담겨있어.,
,,,,,,,,,,,,5,A,음.. 그러면 어떤 내용이 주로 나오는 거야?,
,,,,,,,,,,,,6,B,"이 책은 크게 4부로 나눠져 있는데, '감자의 진통', '콩새네 오두막집', '왕방산 치과의사', '문정왕후가 되다'로 구성되어 있어.",
,,,,,,,,,,,,7,A,와 다양한 이야기들이 있는 건가봐!,
,,,,,,,,,,,,8,B,맞아! 각 부마다 다른 주제와 감정이 담겨있어서 흥미로워.,
,,,,,,,,,,,,9,A,그럼 이 시집을 읽으면 어떤 느낌이 들까?,
,,,,,,,,,,,,10,B,정춘식 시인은 자연을 바라보고 느낀 이치와 사연을 시로 표현해냈어. 그래서 읽으면서 자연과 같이하는 느낌이 들어.,
,,,,,,,,,,,,11,A,그래서 어떤 사람들에게 추천할까?,
,,,,,,,,,,,,12,B,이 책은 평범한 일상에서 추억을 공감하고 싶은 사람들에게 추천해! 정춘식 시인의 이야기를 통해 가슴이 행복해지는 느낌을 받을 수 있어.,
,,,,,,,,,,,,13,A,그러면 나도 한 번 읽어봐야겠다!,
,,,,,,,,,,,,14,B,렬루 추천해! 읽으면서 새로운 경험을 할 수 있을 거야.,렬루
,,,,,,,,,,,,15,A,고마워! 이 책 찾아볼게.,
,,,,,,,,,,,,16,B,별 말씀을요! 즐거운 독서 시간 되길 바래!,
036642,0088,여자,30,0113,남자,30,,,,문화 생활 및 여가,백현진 작가,1,A,와 백현진 작가 개인전 박박나겠다,박박
,,,,,,,,,,,,2,B,응응! 백현진 작가 작품은 항상 대단해,
,,,,,,,,,,,,3,A,그래서 이번 전시는 어떤 작품들로 구성돼 있어?,
,,,,,,,,,,,,4,B,"회화, 설치, 음악, 퍼포먼스로 구성돼 있대",
,,,,,,,,,,,,5,A,와 그래서 전시장은 어떻게 생겼어?,
,,,,,,,,,,,,6,B,전시장은 거대한 은신처 모양의 설치 조각물로 구성돼!,
,,,,,,,,,,,,7,A,음악도 백현진 작가가 직접 제작한 거라던데,
,,,,,,,,,,,,8,B,그래! 음악은 은신의 공간 안에서 관람객들에게 새로운 자극을 줄 거래,
,,,,,,,,,,,,9,A,백현진 작가는 다양한 장르에서 활동하고 있지?,
,,,,,,,,,,,,10,B,"응응! 음악, 미술, 문화, 영화 등을 오가며 전방위 예술가로서 활동하고 있어",
,,,,,,,,,,,,11,A,그러면 그 외에도 어떤 작품들을 했어?,
,,,,,,,,,,,,12,B,"한국과 영국, 독일 등에서 다수의 개인전 및 단체전을 진행했어",
,,,,,,,,,,,,13,A,레게노다! 백현진 작가 레알 멋지다,레게노;레알
,,,,,,,,,,,,14,B,응응! 그리고 영화와 드라마에서도 활동하고 있어,
,,,,,,,,,,,,15,A,와 진짜 다재다능한 예술가네,
,,,,,,,,,,,,16,B,맞아! 전시 기간 동안 백현진 작가의 퍼포먼스도 있대,
111095,0082,남자,20,0144,여자,20,,,,문화 생활 및 여가,대구여성가족재단,1,A,헬롱! 대구여성가족재단에 대해 들어봄?,
,,,,,,,,,,,,2,B,"응, 들어봤어! 그 재단은 뭐하는 곳이지?",
,,,,,,,,,,,,3,A,대구여성가족재단은 여성과 가족을 위한 다양한 프로그램을 운영하는 곳이야.,
,,,,,,,,,,,,4,B,그래? 그러면 그 재단에서 어떤 프로그램을 운영하고 있어?,
,,,,,,,,,,,,5,A,"그들은 여성의 권익을 위한 교육, 상담, 지원 프로그램을 제공하고 있어.",
,,,,,,,,,,,,6,B,글쿠나! 그러면 그 재단에 기증한 은패물은 ㅁㅇ?,글쿠나
,,,,,,,,,,,,7,A,은비녀와 은반지를 기증했대. 국채보상운동의 상징물이래.,
,,,,,,,,,,,,8,B,와우내 레게노다! 그 은패물은 어떻게 발견된 거야?,레게노;와우내
,,,,,,,,,,,,9,A,재단에서 족보 연구를 통해 발견했대. 정경주 여사의 외손녀가 기증한 거래.,
,,,,,,,,,,,,10,B,"정경주 여사의 외손녀가 기증한 거라니, 역사적인 의미가 있겠다.",
,,,,,,,,,,,,11,A,맞아! 그래서 115주년을 맞아 은패물을 기증한 거래.,
,,,,,,,,,,,,12,B,렬루 멋지다! 근데 외할머니의 이름은 뭐더라?,렬루
,,,,,,,,,,,,13,A,외할머니의 이름은 정경주야. 그래서 은패물을 기증하기로 했대.,
,,,,,,,,,,,,14,B,정경주라는 이름도 멋있는 이름이네!,
,,,,,,,,,,,,15,A,맞아! 외할머니를 많이 닮았다고 해서 특별한 의미로 기증한 거래.,
,,,,,,,,,,,,16,B,"정경주 여사의 외손녀가 은패물을 기증한 이야기, 인상 깊다!",
178620,0000,남자,10,0001,여자,20,,,,문화 생활 및 여가,책,1,A,오늘 책 펴봄?,봄
,,,,,,,,,,,,2,B,"응, 어떤 책이야?",
,,,,,,,,,,,,3,A,열두 발자국'이라는 책이야.,
,,,,,,,,,,,,4,B,그 책 ㅇㄸ? 재미있어?,ㅇㄸ
,,,,,,,,,,,,5,A,"읽기 전에 기대됐는데, 실망했어.",
,,,,,,,,,,,,6,B,레알? 왜 그래?,레알
,,,,,,,,,,,,7,A,말이 너무 어려워서 이해하기 힘들었어.,
,,,,,,,,,,,,8,B,글쿠나. 그러면 다른 책 추천해줄까?,글쿠나
,,,,,,,,,,,,9,A,"응, 좋아! 가볍게 읽을 수 있는 책이 좋을 것 같아.",나이사
,,,,,,,,,,,,10,B,그러면 '책을 잘못 읽은 것 같아요'는 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,11,A,"음, 그 책은 들어본 적이 없는데 괜찮은거야?",
,,,,,,,,,,,,12,B,"응, 재미있고 유쾌한 이야기들이 많이 나와있어.",와
,,,,,,,,,,,,13,A,그러면 그 책으로 해볼게. 어디에서 구할 수 있을까?,
,,,,,,,,,,,,14,B,인터넷 서점에서 쉽게 구할 수 있어.,
,,,,,,,,,,,,15,A,ㅇㅇ 그러면 인터넷으로 시켜볼게.,ㅇㅇ
,,,,,,,,,,,,16,B,잘 읽고 좋은 책이면 나한테도 추천해줘!,
165913,0094,여자,30,0114,남자,30,,,,문화 생활 및 여가,앤티크 실버웨어,1,A,헬롱! 앤티크 실버웨어에 대해 들어봄?,
,,,,,,,,,,,,2,B,"응, 들어봤어! 그거 은으로 만든 제품이지?",
,,,,,,,,,,,,3,A,맞아! 은으로 만든 제품을 실버웨어라고 해.,
,,,,,,,,,,,,4,B,그러면 은식기는 실버웨어랑 같은 거야?,
,,,,,,,,,,,,5,A,그래! 은식기도 실버웨어의 한 종류야.,
,,,,,,,,,,,,6,B,알겠어! 그러면 앤티크 실버웨어는 뭐가 특별한 거야?,
,,,,,,,,,,,,7,A,앤티크 실버웨어는 오래된 실버웨어를 말해. 그래서 역사와 문화가 담겨있어.,와
,,,,,,,,,,,,8,B,"오, 그래서 앤티크 실버웨어를 사용하면 역사와 문화를 느낄 수 있겠구나!",와
,,,,,,,,,,,,9,A,맞아! 그리고 앤티크 실버웨어는 디자인도 예쁘고 특별해.,
,,,,,,,,,,,,10,B,레알? 그러면 나도 앤티크 실버웨어를 한 번 사용해봐야겠다!,레알
,,,,,,,,,,,,11,A,추천할 만한 앤티크 실버웨어 브랜드가 있어!,
,,,,,,,,,,,,12,B,어떤 브랜드야? 궁금해!,
,,,,,,,,,,,,13,A,미다스북스에서 나온 '티타임에 쓰이는 앤티크 실버웨어 이야기'라는 책을 보면 도움이 될 거야.,
,,,,,,,,,,,,14,B,"오, 그러면 나도 한 번 읽어봐야겠다! 앤티크 실버웨어에 대해 더 알고 싶어.",
,,,,,,,,,,,,15,A,읽어보면 앤티크 실버웨어의 매력에 빠지게 될 거야!,
,,,,,,,,,,,,16,B,그러면 나도 지금 당장 찾아봐야겠어! 앤티크 실버웨어에 대해 더 알고 싶어!,
035321,0086,여자,30,0115,남자,30,,,,문화 생활 및 여가,2022 인천공항 스카이 페스티벌,1,A,와 이번에 2022 인천공항 스카이 페스티벌 레알 머박이야!,머박;레알
,,,,,,,,,,,,2,B,짜짜? 무슨 이벤트가 있었어?,짜짜
,,,,,,,,,,,,3,A,스프링샤인이란 기업이 발달 장애인 아티스트의 작품을 전시하고 팝업 스토어를 운영했대!,
,,,,,,,,,,,,4,B,그래? 그 작품들은 어떤 거였어?,
,,,,,,,,,,,,5,A,발달 장애인 예술가들의 작품과 아트 굿즈를 전시했대. 짜짜 멋진 작품들이 많았어!,짜짜
,,,,,,,,,,,,6,B,오우예 씨몬이네! 그리고 무슨 이벤트가 더 있었어?,오우예 씨몬
,,,,,,,,,,,,7,A,24일에는 발달 장애인 해리 마술사의 버스킹 공연이 있었어!,
,,,,,,,,,,,,8,B,해리 마술사? 그 사람은 누구야?,
,,,,,,,,,,,,9,A,청각 장애와 지적 장애가 있는 해리 마술사야. 창신한 아이디어로 관객들을 열광시켰어!,
,,,,,,,,,,,,10,B,와 렬루다가 멋있겠다. 다른 이벤트도 있었어?,렬루
,,,,,,,,,,,,11,A,"그래! K-POP 콘서트, 심포니 오케스트라 협연 무대, 영화 음악·뮤지컬 공연 등 다양한 공연도 있었어!",
,,,,,,,,,,,,12,B,짜짜 다양한 이벤트들이 있었네. 스카이 페스티벌은 렬루다가 레게노다!,레게노;짜짜;렬루
,,,,,,,,,,,,13,A,맞아! 스카이 페스티벌은 전세계 유일의 공항 복합문화 축제래. 한번 가보고 싶다!,
,,,,,,,,,,,,14,B,나도 가보고 싶다! 다음에 같이 가자!,
,,,,,,,,,,,,15,A,그래! 같이 가서 신나게 놀자!,
,,,,,,,,,,,,16,B,ㅇㅋㅇㅋ 그때까지 기다려!,
100763,0077,여자,20,0109,남자,20,,,,문화 생활 및 여가,무용,1,A,안무가 대단내!,
,,,,,,,,,,,,2,B,응! 그리고 음악도 좋아!,나이사
,,,,,,,,,,,,3,A,무용수들의 몸짓이 멋지지!,
,,,,,,,,,,,,4,B,맞아! 그리고 그들의 감정이 느껴져!,
,,,,,,,,,,,,5,A,무용은 렬루 예술이야,렬루
,,,,,,,,,,,,6,B,맞아! 그리고 무용은 우리 문화의 일부야,
,,,,,,,,,,,,7,A,무용을 배우고 싶어!,
,,,,,,,,,,,,8,B,나도 그래! 근데 우린 춤을 잘 못춰...,
,,,,,,,,,,,,9,A,그래도 배워보면 재미있을 것 같아!,
,,,,,,,,,,,,10,B,맞아! 그리고 무용은 우리 감정을 표현하는 좋은 방법이야,
,,,,,,,,,,,,11,A,그렇지! 무용은 우리 감정을 자유롭게 표현할 수 있는 예술이야,
,,,,,,,,,,,,12,B,맞아! 그리고 무용은 우리를 행복하게 해줘!,
,,,,,,,,,,,,13,A,무용을 보면 나도 행복해져!,
,,,,,,,,,,,,14,B,나도 그래! 무용은 우리에게 힐링을 주는거야,
,,,,,,,,,,,,15,A,무용은 짜짜 멋지고 아름다워!,짜짜
,,,,,,,,,,,,16,B,맞아! 무용은 우리에게 특별한 경험을 선사해줘!,
173460,0103,여자,20,0109,남자,20,,,,문화 생활 및 여가,공공미술,1,A,와 공공미술 전시 보러 가자!,와
,,,,,,,,,,,,2,B,그러면 가상갤러리에서 볼 수 있겠네,
,,,,,,,,,,,,3,A,가상갤러리에서 작품이 어떻게 나와?,와
,,,,,,,,,,,,4,B,사진과 작가 인터뷰 영상으로 전시되더라,
,,,,,,,,,,,,5,A,괜찮은 아이디어들이 많을 것 같은데,
,,,,,,,,,,,,6,B,그래! 신진작가들의 창의력이 대단하잖아,
,,,,,,,,,,,,7,A,40대 이하 작가들이 80%라니 머단해!,머단하다
,,,,,,,,,,,,8,B,창작 기회를 잃은 작가들에게 단비 같은 지원이네,
,,,,,,,,,,,,9,A,작품기획안도 볼 수 있을까?,
,,,,,,,,,,,,10,B,"응, 작품기획안도 함께 공개된다고 했어",
,,,,,,,,,,,,11,A,이런 전시는 코로나 시기에 딱이네,
,,,,,,,,,,,,12,B,맞아 문화향유 기회를 확대해줘서 좋다,
,,,,,,,,,,,,13,A,미술계에 활력을 불어넣어줄 거야,
,,,,,,,,,,,,14,B,이렇게 다양한 분야의 작품도 볼 수 있어,
,,,,,,,,,,,,15,A,공공미술 프로젝트는 참여작가도 많겠지?,
,,,,,,,,,,,,16,B,예선통과 후 선정된 100인 작가들이야,
091099,0098,여자,30,0114,남자,30,,,,문화 생활 및 여가,뮤지컬,1,A,오늘 뮤지컬 <레드북> 온라인 중계가 있다는데 볼래?,
,,,,,,,,,,,,2,B,뮤지컬 좋아하는데! 언제 시작해?,
,,,,,,,,,,,,3,A,10시 25분부터 시작이래. 네이버TV 아떼오드 채널에서 볼 수 있어,
,,,,,,,,,,,,4,B,아떼오드 채널? 첨 들어봤는데 어떤 채널이야?,
,,,,,,,,,,,,5,A,아떼오드는 예술감독 송은도가 운영하는 제작사야. 뮤지컬 <레드북>도 아떼오드에서 만들었어,
,,,,,,,,,,,,6,B,"아, 글쿠나. 그러면 네이버TV에서 뮤지컬을 볼 수 있겠네",글쿠나
,,,,,,,,,,,,7,A,맞아! 네이버TV에서 실시간으로 중계되니까 댓글로 소통도 할 수 있어,
,,,,,,,,,,,,8,B,와우내 진짜 실시간으로 뮤지컬을 볼 수 있으면서 댓글로 소통까지 할 수 있다니 오우예 씨몬이네,오우예 씨몬;와우내
,,,,,,,,,,,,9,A,그래! 코로나로 공연 관람이 어려웠던 사람들을 위해 소통 창구를 확대한 거래,
,,,,,,,,,,,,10,B,레알 좋은 아이디어인 것 같아. 뮤지컬을 보면서 다른 사람들과 의견도 나눌 수 있으니까,레알
,,,,,,,,,,,,11,A,"맞아! 뮤지컬은 보는 재미도 있지만, 같이 보는 사람들과 소통하는 재미도 있는 거 같아",
,,,,,,,,,,,,12,B,그렇지! 뮤지컬은 감동도 있고 음악도 좋아서 레알루다가 좋은 예술이야,레알
,,,,,,,,,,,,13,A,맞아! 뮤지컬은 짜짜 다양한 감정을 느낄 수 있는 예술이라고 생각해,짜짜
,,,,,,,,,,,,14,B,그래서 뮤지컬을 보면서 울기도 하고 웃기도 하고 신나기도 하고 많은 감정을 느끼게 돼,
,,,,,,,,,,,,15,A,맞아! 그래서 뮤지컬은 항상 나를 행복하게 해줘,
,,,,,,,,,,,,16,B,나도 그래! 뮤지컬을 보면서 특별한 감정을 느끼고 즐거움을 느낄 수 있어,
173050,0103,여자,20,0106,남자,20,,,,문화 생활 및 여가,서울문화재단,1,A,서울문화재단에서 공연이 열려?,
,,,,,,,,,,,,2,B,응! 서울문화재단에서 가정의달 공연을 한다는데,
,,,,,,,,,,,,3,A,어떤 종류의 공연이야?,
,,,,,,,,,,,,4,B,클래식 앙상블 연주와 저글링 퍼포먼스가 있는대!,와
,,,,,,,,,,,,5,A,음악과 코미디가 어우러진 서커스 코미디도 있나?,
,,,,,,,,,,,,6,B,그런 것 같아! 다채로운 공연이라고 하더라,
,,,,,,,,,,,,7,A,어린이도 즐길 수 있는 프로그램이 있을까?,
,,,,,,,,,,,,8,B,맞아! 어린이를 위한 클래식 앙상블 연주도 한다고 하더라,
,,,,,,,,,,,,9,A,그러면 가족 단위로도 즐길 수 있는 내용인가?,
,,,,,,,,,,,,10,B,응! 가족이 함께 즐길 수 있는 풍성한 프로그램을 준비했다고 해,
,,,,,,,,,,,,11,A,서울문화재단의 공연은 무료인 거 RG?,RG
,,,,,,,,,,,,12,B,그래! 난 공연이 무료라고 하더라,
,,,,,,,,,,,,13,A,공연을 관람하려면 어떻게 신청해야 해?,
,,,,,,,,,,,,14,B,서울문화재단 누리집에서 사전예약하거나 각 창작공간에서 현장 접수하면 돼,
,,,,,,,,,,,,15,A,어떤 장소에서 공연을 하나?,
,,,,,,,,,,,,16,B,"서울문화재단이 운영하는 공간 9곳에서 동시에 공연을 한대! 시민청, 연희문학창작촌, 금천예술공장 등이 있어",
156052,0086,여자,30,0117,남자,30,0151,여자,30,문화 생활 및 여가,개인의 브랜드 이미지,1,A,헬롱! 오늘 뭐해?,
,,,,,,,,,,,,2,B,ㅎㅇㅎㅇ! 나는 책 읽고 있어,
,,,,,,,,,,,,3,C,어떤 책이야? 재미있어?,
,,,,,,,,,,,,4,A,있어 보이는 나를 만드는 법이라는 책이야,
,,,,,,,,,,,,5,B,오! 그거 ㅇㄸ? 나도 읽어봐야겠다,ㅇㄸ
,,,,,,,,,,,,6,C,개인의 브랜드 이미지에 대해 얘기하고 있어,
,,,,,,,,,,,,7,A,맞아! 우리도 각자 이미지를 가지고 있지,
,,,,,,,,,,,,8,B,나는 어떤 이미지일까?,
,,,,,,,,,,,,9,C,너는 차분하고 친절한 이미지가 있어,
,,,,,,,,,,,,10,A,그래? 나는 그런 이미지를 갖고 있었나,
,,,,,,,,,,,,11,B,나는 어떤 이미지가 있을까?,
,,,,,,,,,,,,12,C,너는 열정적이고 활발한 이미지가 있어,
,,,,,,,,,,,,13,A,그래? 나도 그런 이미지를 갖고 싶다,
,,,,,,,,,,,,14,B,우리는 이미지를 만들기 위해 노력해야겠다,
,,,,,,,,,,,,15,C,맞아! 이미지는 중요하니까,
,,,,,,,,,,,,16,A,우리가 어떤 이미지를 갖고 있더라도 중요한 건 진실하게 살아가는 거야,
,,,,,,,,,,,,17,B,맞아! 이미지는 중요하지만 속이 빈 이미지는 아무 의미가 없지,
,,,,,,,,,,,,18,C,그렇지! 진실한 나를 보여주는 게 제일 중요해,
,,,,,,,,,,,,19,A,그래서 우리는 어떤 이미지를 갖고 있을까?,
,,,,,,,,,,,,20,B,우리는 각자의 장점을 살려서 독특한 이미지를 만들어야지,
,,,,,,,,,,,,21,C,맞아! 우리는 개성적인 이미지를 갖고 있어야 돋보일 수 있어,
,,,,,,,,,,,,22,A,그렇게 되면 우리도 있어 보이는 사람이 될 수 있겠네,
,,,,,,,,,,,,23,B,그래! 우리도 티젠 오나란처럼 개인의 브랜드 이미지를 갖고 있을 수 있어,
,,,,,,,,,,,,24,C,맞아! 우리도 노력하면 될 거야,
033877,0085,여자,20,0104,남자,20,,,,문화 생활 및 여가,부모 교육,1,A,헬롱! 오랜만이야,
,,,,,,,,,,,,2,B,"응, 짜짜 오랜만이네 ㅋㅋ",
,,,,,,,,,,,,3,A,맞아! 최근에 '내 아이를 위한 양육 내비게이션' 이 책을 읽었는데 렬루다가 좋더라,
,,,,,,,,,,,,4,B,레알? 어떤 내용이었어?,
,,,,,,,,,,,,5,A,"부모 교육에 대한 중요성과 자녀를 대하는 방법, 가정에서의 관계 등을 다루고 있었어",
,,,,,,,,,,,,6,B,그러면 부모들에게 도움이 될만한 내용이 많이 있겠다,
,,,,,,,,,,,,7,A,맞아! 저자는 부모 교육의 중요성을 강조하면서 자녀에게 사랑과 존경을 받을 수 있는 관계를 만들기 위한 방법을 알려주고 있어,
,,,,,,,,,,,,8,B,그래서 자녀와의 관계가 좋아지는데 도움이 되는 내용이라는 거지?,
,,,,,,,,,,,,9,A,"맞아! 자녀와의 관계가 좋아지면 자녀도 행복하고, 부모도 성장할 수 있는 기회가 생기는 거야",
,,,,,,,,,,,,10,B,글쿠나! 나도 부모가 되면 이 책을 읽어봐야겠어,
,,,,,,,,,,,,11,A,짜짜 추천해! 꼭 읽어봐야 할 책이야,
,,,,,,,,,,,,12,B,알겠어! 고마워,
,,,,,,,,,,,,13,A,별말씀을! 언제든지 도움이 필요하면 말해줘,
,,,,,,,,,,,,14,B,그러면 나중에 또 얘기하자!,
,,,,,,,,,,,,15,A,굿굿! 다음에 또 뵐게,
,,,,,,,,,,,,16,B,"응, ",
172864,0103,여자,20,0105,남자,20,,,,문화 생활 및 여가,극장,1,A,극장에서 연극 본 적 있어?,
,,,,,,,,,,,,2,B,"응, 한 번 봤어! 레알루다가 재미있었어!",레알
,,,,,,,,,,,,3,A,연극은 영화보다 생동감이 더 있지 않아?,
,,,,,,,,,,,,4,B,맞아! 배우들이 실제로 무대 위에서 연기하니까 더욱 느껴지더라,
,,,,,,,,,,,,5,A,극장 공간도 분위기가 좋아서 좋은 거 같아,
,,,,,,,,,,,,6,B,맞아! 극장에서 공연을 보면 분위기에 휩쓸리게 되더라,
,,,,,,,,,,,,7,A,극장에서 본 공연 중에 가장 인상깊었던 거 있어?,
,,,,,,,,,,,,8,B,"음, '해를 품은 달'이라는 연극이 인상깊었어. 너도 한 번 보면 좋을 거 같아",
,,,,,,,,,,,,9,A,그러면 꼭 한 번 보러 가봐야겠다!,
,,,,,,,,,,,,10,B,추천하는 공연 있으면 나한테도 알려줘!,
,,,,,,,,,,,,11,A,그러면 다음에 꼭 알려줄게!,
,,,,,,,,,,,,12,B,고마워! 함께 공연 보러 가자!,
